batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome,temperature_tolerance_distance,temperature_limit_utilization_pct,pressure_tolerance_distance,pressure_limit_utilization_pct,cycle_time_tolerance_distance,cycle_time_limit_utilization_pct,vibration_tolerance_distance,vibration_limit_utilization_pct,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_z,temperature_drift_flag,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_z,pressure_drift_flag,cycle_time_rolling_mean,cycle_time_rolling_std,cycle_time_rolling_z,cycle_time_drift_flag,vibration_rolling_mean,vibration_rolling_std,vibration_rolling_z,vibration_drift_flag
13309,2026-05-19 15:00:00,M-02,Line-A,72.995,103.017,45.551,2.831,46.774,3.071,78.0,108.0,49.0,3.3,Shift-B,OP-016,RM-0054,23.16,87.92,33.0,96.74,Warning,Rework,5.0049999999999955,93.58333333333334,4.983000000000004,95.3861111111111,3.448999999999998,92.96122448979592,0.46899999999999986,85.7878787878788,73.73016000000001,1.5295390013545491,-0.48064155235594186,False,103.00908,1.7307800486106604,0.004575971398766801,False,44.020999999999994,0.9642708385103606,1.5866911441225433,False,3.0340000000000003,0.22519917110560844,-0.9014242770227705,False
13310,2026-05-19 15:15:00,M-04,Line-A,77.019,105.348,44.334,3.698,43.918,5.671,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0146,22.5,93.28,36.0,100.97,Critical,Rejected,0.9809999999999945,98.74230769230769,2.652000000000001,97.54444444444445,4.665999999999997,90.47755102040817,-0.39800000000000013,112.06060606060606,73.91892000000001,1.6333516390124292,1.8979868914659355,False,103.00268,1.7214251779660312,1.3624292417815913,False,44.06848,0.9485377395416796,0.27992560436055797,False,3.0599199999999995,0.2614858058607635,2.44020893562294,False
13311,2026-05-19 15:30:00,M-06,Line-C,72.032,104.705,44.424,2.78,45.721,2.624,78.0,108.0,49.0,3.3,Shift-B,OP-027,RM-0107,23.71,94.08,105.0,92.93,Warning,Accepted,5.9680000000000035,92.34871794871793,3.2950000000000017,96.94907407407408,4.5760000000000005,90.66122448979593,0.52,84.24242424242424,73.75619999999999,1.60947084989591,-1.0712837701356976,False,103.07696,1.7542251489861371,0.9280678714137305,False,44.032799999999995,0.9158701236173253,0.42713479773193097,False,3.03952,0.2626793228761127,-0.9879727005478748,False
13312,2026-05-19 15:45:00,M-03,Line-D,74.216,101.074,45.404,3.296,45.585,4.218,78.0,108.0,49.0,3.3,Shift-B,OP-008,RM-0137,22.85,88.45,4.0,101.45,Critical,Rejected,3.784000000000006,95.14871794871794,6.926000000000002,93.58703703703704,3.5959999999999965,92.66122448979593,0.0040000000000000036,99.87878787878788,73.92044,1.4202667906645527,0.20810174675822712,False,103.00904,1.7988290283780137,-1.0757220222006352,False,44.05764,0.9450219962174595,1.424686415119371,False,3.0546,0.26626913076807507,0.9066015249445611,False
13313,2026-05-19 16:00:00,M-01,Line-A,73.761,102.614,43.835,3.24,47.178,3.27,78.0,108.0,49.0,3.3,Shift-C,OP-021,RM-0122,23.82,77.78,10.0,98.08,Warning,Rework,4.239000000000004,94.5653846153846,5.385999999999996,95.01296296296296,5.164999999999999,89.45918367346938,0.05999999999999961,98.18181818181819,73.8686,1.4005691402657032,-0.07682591091475294,False,103.084,1.7383648926511677,-0.2703690128504639,False,44.016360000000006,0.9306248295284217,-0.19487982078869115,False,3.07292,0.26246061926821096,0.6365907406065354,False
13314,2026-05-19 16:15:00,M-04,Line-B,73.146,101.177,43.865,2.557,46.473,2.767,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0042,23.43,92.08,79.0,96.58,Warning,Rework,4.853999999999999,93.77692307692308,6.822999999999993,93.68240740740741,5.134999999999998,89.5204081632653,0.7429999999999999,77.48484848484848,73.786,1.378824952631037,-0.46416334341699406,False,102.98196,1.7735029950173102,-1.0177372155959494,False,43.973240000000004,0.9106606246757212,-0.118858768093268,False,3.06836,0.2705987004156761,-1.8897356092785456,False
13315,2026-05-19 16:30:00,M-05,Line-C,72.504,101.245,42.763,3.176,46.733,2.563,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0087,22.93,92.69,59.0,103.99,Warning,Accepted,5.495999999999995,92.95384615384617,6.7549999999999955,93.74537037037037,6.237000000000002,87.27142857142857,0.12399999999999967,96.24242424242425,73.69800000000001,1.387969109886103,-0.8602496925151184,False,102.90951999999999,1.8070218159544507,-0.9211399581918158,False,43.90996,0.9382970602824734,-1.2223847313927518,False,3.0728000000000004,0.2714505786817423,0.38017970159126036,False
13316,2026-05-19 16:45:00,M-06,Line-D,76.285,105.644,44.405,3.351,43.44,5.622,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0079,22.25,82.37,90.0,102.03,Critical,Rejected,1.7150000000000034,97.80128205128204,2.3559999999999945,97.81851851851853,4.594999999999999,90.62244897959184,-0.051000000000000156,101.54545454545456,73.77432,1.476495110048789,1.700432316309555,False,103.10312000000002,1.8311541287765623,1.387583906821437,False,43.91648,0.9412621012952429,0.5190052795366596,False,3.08836,0.27594653467653113,0.9517785766285143,False
13317,2026-05-19 17:00:00,M-04,Line-C,72.623,100.382,44.37,3.085,47.065,2.965,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0001,23.19,89.81,16.0,96.66,Warning,Rework,5.376999999999995,93.10641025641027,7.617999999999995,92.94629629629631,4.630000000000003,90.55102040816327,0.21499999999999986,93.4848484848485,73.82620000000001,1.4080850767376571,-0.8544938227650715,False,103.14392,1.7540656325620985,-1.5745819020270955,False,43.93864000000001,0.9453106138556175,0.4563156212121774,False,3.0980399999999997,0.27118435918513556,-0.04808536907948075,False
13318,2026-05-19 17:15:00,M-05,Line-D,70.587,105.245,47.171,2.855,47.408,3.442,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0057,23.04,91.85,116.0,95.72,Warning,Rework,7.412999999999997,90.49615384615385,2.7549999999999955,97.44907407407408,1.8290000000000006,96.26734693877552,0.44499999999999984,86.51515151515153,73.73604,1.5397979163940094,-2.045099533174203,False,103.13984,1.7488385355244989,1.2037474913992754,False,44.00712000000001,1.108040888235386,2.8553819932030113,False,3.09608,0.27281738703142183,-0.8836680191949559,False
13319,2026-05-19 17:30:00,M-02,Line-C,73.059,106.792,42.853,2.968,44.177,3.031,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0005,23.09,84.36,73.0,96.09,Warning,Rework,4.9410000000000025,93.66538461538461,1.2079999999999984,98.88148148148149,6.1469999999999985,87.45510204081633,0.33199999999999985,89.93939393939394,73.69708,1.5442866994175715,-0.41318752550329835,False,103.21132,1.861162108290281,1.9238947451435708,False,43.98255999999999,1.1271515381710866,-1.002136768435602,False,3.0882,0.27358773729826785,-0.4393471768398631,False
13320,2026-05-19 17:45:00,M-03,Line-D,73.831,100.026,44.855,2.619,47.719,2.687,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0067,23.15,86.32,25.0,98.24,Warning,Accepted,4.168999999999997,94.65512820512821,7.974000000000004,92.61666666666666,4.145000000000003,91.5408163265306,0.6809999999999996,79.36363636363637,73.6746,1.5378110796403743,0.10170299984870702,False,103.15932000000001,1.9328133363921842,-1.6211187811072898,False,44.08756,1.078296383190409,0.7117152686066984,False,3.06436,0.28768238852361616,-1.5480961566176648,False
13321,2026-05-19 18:00:00,M-03,Line-B,75.247,100.287,44.409,3.161,44.678,4.061,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0041,23.3,89.63,17.0,98.7,Critical,Rejected,2.753,96.47051282051282,7.712999999999994,92.85833333333335,4.591000000000001,90.63061224489796,0.1389999999999998,95.78787878787878,73.71828000000001,1.5672516953778275,0.9754144816104054,False,102.9542,1.955427191178953,-1.3639986249715101,False,44.14148,1.0583432067788257,0.2527724449748411,False,3.0625600000000004,0.28689894852831516,0.34311732582137444,False
13322,2026-05-19 18:15:00,M-02,Line-A,73.99,103.509,43.171,3.076,44.15,3.146,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0025,22.63,89.85,11.0,100.5,Warning,Rework,4.010000000000005,94.85897435897435,4.491,95.84166666666667,5.829000000000001,88.10408163265306,0.22399999999999975,93.21212121212122,73.71012,1.565201353393447,0.1788140544302466,False,103.07284000000001,1.891986647240256,0.23053016818918412,False,44.11756,1.0737580841767256,-0.8815393466636825,False,3.0638,0.2868868824699371,0.04252547169450464,False
13323,2026-05-19 18:30:00,M-05,Line-C,70.775,101.248,41.046,2.813,46.414,1.874,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0027,23.13,82.55,29.0,99.28,Warning,Accepted,7.224999999999994,90.7371794871795,6.751999999999995,93.74814814814815,7.954000000000001,83.76734693877552,0.48699999999999966,85.24242424242425,73.59056,1.6714662744622544,-1.6844850793689004,False,103.09556,1.8652767462234945,-0.9905018135998516,False,44.03516,1.223254493827082,-2.443612523055683,False,3.04676,0.28869278365300305,-0.809718888855115,False
13324,2026-05-19 18:45:00,M-06,Line-C,73.89,104.887,44.777,2.864,44.381,4.098,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0109,22.07,90.24,25.0,99.27,Critical,Rejected,4.109999999999999,94.73076923076923,3.1129999999999995,97.1175925925926,4.222999999999999,91.38163265306123,0.43599999999999994,86.7878787878788,73.65716,1.6477915695453413,0.1413042791960886,False,103.16776,1.8993521764017747,0.9051717850751677,False,44.0322,1.2212860366575946,0.6098489441821183,False,3.0508800000000003,0.28515804389844285,-0.6553558772010529,False
13325,2026-05-19 19:00:00,M-02,Line-B,75.155,104.881,44.917,3.443,43.18,4.544,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0062,22.21,89.97,1.0,97.45,Critical,Rejected,2.844999999999999,96.3525641025641,3.1189999999999998,97.11203703703704,4.082999999999998,91.66734693877552,-0.14300000000000024,104.33333333333334,73.6862,1.6682315236994796,0.8804533298488345,False,103.2114,1.9265829638686354,0.8666120438682778,False,44.07531999999999,1.2331533332618636,0.6825428576458121,False,3.0486,0.2816234187705033,1.4004517157055008,False
13326,2026-05-19 19:15:00,M-01,Line-B,74.006,102.544,44.97,3.155,46.616,3.901,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0142,23.23,90.09,30.0,96.9,Critical,Rejected,3.9939999999999998,94.87948717948717,5.456000000000003,94.94814814814815,4.030000000000001,91.77551020408163,0.14500000000000002,95.60606060606061,73.7886,1.6022581200703312,0.13568350646926666,False,103.17084000000001,1.9296533514258012,-0.3248459105553077,False,44.1634,1.2143830052067204,0.6642056060910463,False,3.05656,0.28170937743234525,0.34943813690987546,False
13327,2026-05-19 19:30:00,M-05,Line-C,73.749,99.615,42.658,2.966,46.774,2.847,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0053,21.94,86.13,27.0,102.74,Warning,Rework,4.251000000000005,94.54999999999998,8.385000000000005,92.23611111111111,6.341999999999999,87.05714285714285,0.33399999999999963,89.87878787878789,73.78948,1.6022289193489105,-0.02526480424311149,False,103.01552,2.0544600490969356,-1.655189158579522,False,44.053560000000004,1.2216612009888406,-1.1423461749218236,False,3.0580399999999996,0.28110785000301847,-0.327418818076447,False
13328,2026-05-19 19:45:00,M-06,Line-D,71.138,102.505,45.347,2.522,48.588,2.162,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0145,24.38,88.53,100.0,100.24,Warning,Accepted,6.861999999999995,91.20256410256411,5.4950000000000045,94.91203703703704,3.6529999999999987,92.54489795918369,0.778,76.42424242424242,73.58748,1.6055716562431581,-1.525612382652219,False,103.04576000000002,2.0405579563774716,-0.26500595011768824,False,44.14068,1.2335541374425187,0.9779222195314555,False,3.0269600000000003,0.2959199610254769,-1.706407361808643,False
13329,2026-05-19 20:00:00,M-06,Line-B,71.881,107.573,43.066,2.757,46.323,2.466,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0020,23.06,84.89,96.0,103.47,Warning,Accepted,6.119,92.15512820512821,0.4270000000000067,99.60462962962963,5.9339999999999975,87.88979591836735,0.5429999999999997,83.54545454545456,73.60076,1.5892990142401546,-1.082087124317643,False,103.15304,2.2054507188634886,2.004107351932887,False,44.109080000000006,1.251143973863467,-0.8337010142637916,False,3.0287599999999997,0.2940553065892873,-0.9241798869474985,False
13330,2026-05-19 20:15:00,M-02,Line-D,73.773,103.911,44.964,3.001,46.36,3.889,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0006,23.31,92.98,5.0,96.53,Critical,Rejected,4.227000000000004,94.58076923076922,4.088999999999999,96.21388888888889,4.036000000000001,91.76326530612245,0.29899999999999993,90.93939393939394,73.58904000000001,1.5868036131370298,0.11593117035844484,False,103.17551999999999,2.2103900319480942,0.3327376568703603,False,44.17924,1.2478006077367685,0.6289145838960424,False,3.0336000000000003,0.29249643872473563,-0.11145434844312692,False
13331,2026-05-19 20:30:00,M-05,Line-B,74.648,104.594,43.203,3.399,46.464,3.839,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0033,24.54,93.54,120.0,93.82,Critical,Rejected,3.352000000000004,95.7025641025641,3.406000000000006,96.84629629629629,5.796999999999997,88.16938775510205,-0.0990000000000002,103.0,73.60468,1.5955642606921407,0.6538877973785975,False,103.23459999999999,2.2284259953314294,0.6100269889365687,False,44.15595999999999,1.2608235232054616,-0.755823461777765,False,3.04284,0.300459326143578,1.1853850721538421,False
13332,2026-05-19 20:45:00,M-05,Line-A,71.957,102.684,42.549,2.954,47.409,1.908,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0055,23.0,83.22,86.0,95.41,Warning,Accepted,6.043000000000006,92.2525641025641,5.3160000000000025,95.07777777777777,6.4510000000000005,86.83469387755102,0.34599999999999964,89.51515151515153,73.47752,1.5951159080136212,-0.9532348040422279,False,103.12672,2.1850472252719833,-0.20261346980493797,False,44.147,1.2718090462021256,-1.2564779317869645,False,3.0416400000000006,0.30076387194384396,-0.29139138099792705,False
13333,2026-05-19 21:00:00,M-05,Line-A,73.35,105.139,43.564,2.965,47.559,2.992,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0022,22.6,95.4,115.0,99.91,Warning,Rework,4.650000000000006,94.03846153846153,2.861000000000004,97.35092592592592,5.436,88.9061224489796,0.33499999999999996,89.84848484848484,73.42468,1.575694812878267,-0.04739496467820782,False,103.22583999999999,2.2189816485651392,0.8621792799580439,False,44.09884,1.2701086134663946,-0.4210978449632834,False,3.02128,0.2871983228827305,-0.1959621471152549,False
13334,2026-05-19 21:15:00,M-05,Line-B,73.297,101.896,43.975,3.186,47.13,3.411,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0133,22.8,90.38,70.0,101.43,Warning,Rework,4.703000000000003,93.97051282051282,6.103999999999999,94.34814814814814,5.024999999999999,89.74489795918367,0.11399999999999988,96.54545454545455,73.43675999999999,1.5734194259631278,-0.08882564794472714,False,103.181,2.234648592807267,-0.5750344837824015,False,44.0358,1.2336166003536715,-0.04928597749298231,False,3.03548,0.28617260525771215,0.52597627178342,False
13335,2026-05-19 21:30:00,M-06,Line-A,72.305,105.201,45.399,3.13,48.415,3.92,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0095,22.16,92.11,55.0,95.95,Critical,Rejected,5.694999999999993,92.69871794871796,2.7990000000000066,97.40833333333333,3.600999999999999,92.65102040816326,0.16999999999999993,94.84848484848484,73.2482,1.3990343991475767,-0.6741792772033885,False,103.17512,2.2288950050048326,0.9089167481873351,False,44.0784,1.2623962003539855,1.046105810227956,False,3.01276,0.2518738573174805,0.46547109433521633,False
13336,2026-05-19 21:45:00,M-03,Line-C,72.235,103.97,41.347,2.986,46.016,1.88,78.0,108.0,49.0,3.3,Shift-C,OP-029,RM-0076,23.29,87.26,28.0,97.86,Warning,Accepted,5.765000000000001,92.60897435897436,4.030000000000001,96.26851851851852,7.652999999999999,84.38163265306122,0.3139999999999996,90.4848484848485,73.25632,1.3922541291007964,-0.7335729725288259,False,103.14572,2.212662828660407,0.37252851601390996,False,43.95532,1.3724954377585719,-1.900421617619114,False,3.0210000000000004,0.24726942121227427,-0.1415460101310043,False
13337,2026-05-19 22:00:00,M-01,Line-C,73.531,102.876,43.804,3.237,46.667,3.471,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0049,21.99,93.12,74.0,93.25,Warning,Rework,4.468999999999994,94.27051282051283,5.123999999999995,95.25555555555556,5.195999999999998,89.39591836734694,0.06299999999999972,98.0909090909091,73.22892,1.379260246169988,0.21901595499387255,False,103.21780000000001,2.171327167118962,-0.1574152459269994,False,43.89131999999999,1.339024418498302,-0.06521165618317805,False,3.0186399999999995,0.24480466362657355,0.891976471220696,False
13338,2026-05-19 22:15:00,M-02,Line-B,73.455,103.684,45.496,3.205,44.472,3.921,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0043,20.75,90.21,95.0,98.46,Critical,Rejected,4.545000000000002,94.17307692307692,4.3160000000000025,96.0037037037037,3.503999999999998,92.84897959183674,0.09499999999999975,97.12121212121212,73.21668000000001,1.3756948159620657,0.17323609657809383,False,103.2606,2.169474321888958,0.19516248509055742,False,43.95776,1.376788875125048,1.1172664362648121,False,3.0172399999999997,0.24358302486008027,0.7708254715526834,False
13339,2026-05-19 22:30:00,M-06,Line-D,74.917,100.378,43.879,3.343,46.341,4.061,78.0,108.0,49.0,3.3,Shift-C,OP-012,RM-0130,22.32,87.43,68.0,94.4,Critical,Rejected,3.0829999999999984,96.04743589743589,7.622,92.94259259259259,5.121000000000002,89.54897959183673,-0.04300000000000015,101.30303030303031,73.28752,1.4168848494725563,1.1500440565841215,False,103.22864,2.2070088143613895,-1.2916305460360598,False,43.95831999999999,1.376752420251403,-0.057613844605053484,False,3.04868,0.23216117246427373,1.2677399794114648,False
13340,2026-05-19 22:45:00,M-06,Line-D,74.049,103.87,45.335,3.197,46.044,3.979,78.0,108.0,49.0,3.3,Shift-C,OP-015,RM-0050,22.03,95.25,5.0,94.35,Critical,Rejected,3.9509999999999934,94.9346153846154,4.1299999999999955,96.17592592592594,3.664999999999999,92.52040816326532,0.10299999999999976,96.87878787878789,73.34931999999999,1.4149789668630552,0.49448084839817374,False,103.33364,2.1708504454865016,0.24707367617846204,False,44.0612,1.3798034884244086,0.9231749380881388,False,3.04952,0.2326784476482217,0.6338361008105489,False
13341,2026-05-19 23:00:00,M-01,Line-B,74.811,107.212,45.113,2.974,43.828,4.131,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0013,22.25,94.45,117.0,98.47,Critical,Rejected,3.188999999999993,95.91153846153847,0.7879999999999967,99.27037037037037,3.8870000000000005,92.0673469387755,0.3259999999999996,90.12121212121214,73.29036,1.3147140969293931,1.1566316992809018,False,103.39635999999999,2.26115538092122,1.6874735952225812,False,44.08952,1.394343008971676,0.734023115843506,False,3.03444,0.22439457064135865,-0.2693469803090681,False
13342,2026-05-19 23:15:00,M-03,Line-A,72.764,105.463,42.609,2.944,47.715,2.641,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0026,21.79,85.02,38.0,100.13,Warning,Accepted,5.236000000000004,93.28717948717949,2.537000000000006,97.65092592592592,6.390999999999998,86.95714285714287,0.35599999999999987,89.21212121212122,73.29599999999999,1.3120315989582216,-0.40547803911309355,False,103.59960000000001,2.206616376567481,0.8444603329277427,False,44.019079999999995,1.4237544825805246,-0.9903954770658587,False,3.0288,0.22484235217885382,-0.3771531438727554,False
13343,2026-05-19 23:30:00,M-02,Line-A,74.005,103.378,43.643,3.264,46.495,3.789,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0089,22.6,86.67,102.0,94.68,Critical,Rejected,3.9950000000000045,94.87820512820512,4.622,95.72037037037036,5.356999999999999,89.06734693877551,0.03600000000000003,98.9090909090909,73.43272,1.1904294925214178,0.48073405740970065,False,103.52492000000001,2.180042792394011,-0.06739317251597093,False,43.877959999999995,1.2642324575282973,-0.18585189661983878,False,3.04516,0.2265427994882783,0.9659984801738218,False
13344,2026-05-19 23:45:00,M-02,Line-C,75.092,102.001,43.078,3.488,45.606,4.022,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0048,22.33,90.36,65.0,101.27,Critical,Rejected,2.9080000000000013,96.27179487179487,5.998999999999995,94.44537037037037,5.921999999999997,87.91428571428573,-0.18800000000000017,105.69696969696972,73.51404,1.23253054323132,1.2802603624434925,False,103.33328,2.0895818066467124,-0.6375821208636926,False,43.88696,1.2574142939652166,-0.643351999323126,False,3.06596,0.24247482343531282,1.7405518396535358,False
13345,2026-05-20 00:00:00,M-04,Line-B,74.123,105.964,44.737,3.309,43.722,3.99,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0137,23.13,94.87,43.0,96.56,Critical,Rejected,3.8769999999999953,95.02948717948718,2.0360000000000014,98.1148148148148,4.262999999999998,91.3,-0.009000000000000341,100.2727272727273,73.52572,1.237034677497531,0.48283205868429663,False,103.5708,2.0347465444134403,1.1761661453957082,False,43.88224,1.253845527434716,0.6817107700250609,False,3.09356,0.22833711918999489,0.9435172028282297,False
