batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome
14609,2026-06-02 04:00:00,M-03,Line-C,75.47,102.837,43.857,3.471,44.402,4.123,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0050,26.19,93.21,62,94.96,Critical,Rejected
10955,2026-04-25 02:30:00,M-01,Line-D,72.732,101.784,44.044,2.054,48.873,1.842,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0012,21.86,82.32,54,98.95,Stable,Accepted
847,2026-01-09 19:30:00,M-01,Line-C,68.893,99.669,43.195,1.427,50.214,1.334,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0004,28.13,86.61,39,94.07,Stable,Accepted
4290,2026-02-14 16:15:00,M-02,Line-A,70.17,101.486,41.168,2.012,50.155,0.549,78.0,108.0,49.0,3.3,Shift-C,OP-018,RM-0068,26.43,90.01,91,101.74,Stable,Accepted
5561,2026-02-27 22:00:00,M-03,Line-B,,99.926,40.335,1.488,51.039,1.416,78.0,108.0,49.0,3.3,Shift-C,OP-013,RM-0020,22.69,79.49,97,105.15,Stable,Accepted
13235,2026-05-18 20:30:00,M-02,Line-A,74.251,103.976,47.068,3.481,42.74,5.204,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0105,24.76,88.11,70,97.17,Critical,Rejected
2552,2026-01-27 13:45:00,M-02,Line-A,68.991,102.129,41.145,1.781,47.679,0.732,78.0,108.0,49.0,3.3,Shift-B,OP-009,RM-0029,23.43,87.05,110,99.67,Warning,Accepted
11121,2026-04-26 20:00:00,M-02,Line-A,72.108,97.854,43.4,2.587,46.4,1.867,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0091,21.96,86.45,11,102.25,Warning,Accepted
118,2026-01-02 05:15:00,M-01,Line-C,70.803,99.878,40.472,1.756,50.665,0.878,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0087,25.21,83.64,83,103.11,Stable,Accepted
8838,2026-04-03 01:15:00,M-01,Line-D,73.257,100.304,42.9,2.645,47.894,2.322,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0019,26.16,92.62,89,98.86,Warning,Accepted
5967,2026-03-04 03:30:00,M-05,Line-A,70.978,100.706,40.352,1.916,53.147,0.854,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0117,25.4,82.77,34,98.73,Stable,Accepted
8196,2026-03-27 08:45:00,M-04,Line-C,70.78,100.581,42.801,2.125,49.7,0.733,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0110,21.3,78.17,55,95.48,Stable,Accepted
12363,2026-05-09 18:30:00,M-06,Line-D,72.953,104.799,43.64,2.955,47.891,2.857,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0082,28.1,90.32,50,97.3,Warning,Rework
8660,2026-04-01 04:45:00,M-06,Line-D,69.782,101.625,43.429,1.976,49.774,1.438,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0087,24.8,87.59,30,96.27,Stable,Accepted
7490,2026-03-20 00:15:00,M-01,Line-D,69.131,97.216,43.491,2.214,48.361,0.542,78.0,108.0,49.0,3.3,Shift-A,OP-021,RM-0132,23.22,90.45,3,99.37,Stable,Accepted
6,2026-01-01 01:15:00,M-06,Line-C,68.309,102.547,39.31,1.496,48.941,1.023,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0114,24.14,86.32,38,104.66,Stable,Accepted
5343,2026-02-25 15:30:00,M-04,Line-D,74.473,97.733,41.23,2.548,47.216,2.466,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0098,22.51,90.61,69,98.12,Warning,Accepted
9112,2026-04-05 21:45:00,M-05,Line-B,70.348,96.384,41.47,2.401,50.922,1.063,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0091,26.99,80.42,28,101.54,Stable,Accepted
10788,2026-04-23 08:45:00,M-03,Line-D,71.141,106.141,42.253,3.264,47.877,3.039,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0135,22.45,87.66,116,100.99,Warning,Rework
4325,2026-02-15 01:00:00,M-06,Line-C,69.178,101.079,39.617,1.782,49.923,0.914,78.0,108.0,49.0,3.3,Shift-A,OP-013,RM-0136,26.07,75.64,1,107.26,Stable,Accepted
1064,2026-01-12 01:45:00,M-05,Line-A,66.307,99.944,39.333,1.724,49.957,1.124,78.0,108.0,49.0,3.3,Shift-A,OP-018,RM-0111,27.95,83.39,93,102.38,Stable,Accepted
2591,2026-01-27 23:30:00,M-01,Line-C,70.853,99.166,41.248,1.755,48.446,0.762,78.0,108.0,49.0,3.3,Shift-C,OP-028,RM-0102,22.06,82.86,88,93.05,Stable,Accepted
8435,2026-03-29 20:30:00,M-03,Line-B,68.498,101.119,40.48,2.193,51.067,0.644,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0148,24.14,87.87,17,95.91,Stable,Accepted
13047,2026-05-16 21:30:00,M-06,Line-C,75.076,102.702,55.08087762667935,3.067,45.467,3.282,78.0,108.0,49.0,3.3,Shift-C,OP-028,RM-0006,24.22,92.7,68,93.49,Warning,Rework
9353,2026-04-08 10:00:00,M-01,Line-A,70.073,99.992,39.971,2.012,51.151,0.837,78.0,108.0,49.0,3.3,Shift-B,OP-016,RM-0143,27.48,85.32,90,102.24,Stable,Accepted
11063,2026-04-26 05:30:00,M-03,Line-B,71.409,99.83,44.76,2.219,47.974,1.607,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0001,22.96,87.86,2,97.67,Warning,Accepted
3736,2026-02-08 21:45:00,M-02,Line-C,69.644,98.4,42.519,1.941,49.75,0.467,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0075,29.95,92.64,108,99.06,Stable,Accepted
10590,2026-04-21 07:15:00,M-05,Line-B,73.458,100.84,43.397,2.545,47.488,2.294,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0144,21.42,85.03,115,95.6,Warning,Accepted
3518,2026-02-06 15:15:00,M-06,Line-B,71.683,101.845,44.345,1.977,51.269,1.19,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0111,28.48,84.01,100,99.33,Stable,Accepted
6987,2026-03-14 18:30:00,M-04,Line-A,71.361,101.255,39.717,2.243,48.875,0.473,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0141,27.05,80.08,73,103.89,Stable,Accepted
11614,2026-05-01 23:15:00,M-05,Line-B,71.398,96.742,41.316,2.82,48.053,1.634,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0065,24.87,86.51,48,97.07,Warning,Accepted
10756,2026-04-23 00:45:00,M-05,Line-B,69.396,98.983,43.323,2.34,48.332,0.961,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0144,23.74,84.97,15,96.01,Stable,Accepted
6768,2026-03-12 11:45:00,M-04,Line-D,71.674,105.403,41.904,2.378,48.063,1.966,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0074,27.02,82.85,24,100.35,Warning,Accepted
5623,2026-02-28 13:30:00,M-02,Line-B,70.827,98.816,42.546,1.786,50.833,0.605,78.0,108.0,49.0,3.3,Shift-B,OP-015,RM-0020,25.2,89.18,99,98.39,Stable,Accepted
1606,2026-01-17 17:15:00,M-06,Line-C,69.953,102.475,40.772,2.225,50.064,0.704,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0032,23.54,80.55,58,101.72,Stable,Accepted
1734,2026-01-19 01:15:00,M-06,Line-D,71.471,100.353,44.535,1.98,47.45,1.761,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0003,21.94,87.31,1,98.0,Warning,Accepted
10517,2026-04-20 13:00:00,M-05,Line-D,74.597,104.295,42.221,2.887,46.541,3.592,78.0,108.0,49.0,3.3,Shift-B,OP-024,RM-0053,21.62,94.96,76,98.85,Critical,Rejected
10902,2026-04-24 13:15:00,M-01,Line-B,73.669,101.778,42.698,2.666,48.311,2.626,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0073,23.09,85.64,27,97.71,Warning,Accepted
14036,2026-05-27 04:45:00,M-01,Line-B,72.966,103.333,44.146,3.33,45.71,3.686,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0140,23.16,95.5,6,97.13,Critical,Rejected
9505,2026-04-10 00:00:00,M-01,Line-B,70.02,98.685,42.343,2.219,49.035,0.794,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0043,26.58,86.45,96,93.51,Stable,Accepted
11641,2026-05-02 06:00:00,M-04,Line-C,73.915,98.005,43.95,2.898,45.329,2.958,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0001,25.65,87.13,64,93.7,Warning,Rework
3813,2026-02-09 17:00:00,M-05,Line-C,69.302,98.435,41.622,1.852,51.273,0.838,78.0,108.0,49.0,3.3,Shift-C,OP-028,RM-0111,28.02,85.55,10,100.01,Stable,Accepted
14460,2026-05-31 14:45:00,M-06,Line-C,75.387,102.88,43.1,3.455,45.143,4.367,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0033,25.27,90.61,103,101.81,Critical,Rejected
10555,2026-04-20 22:30:00,M-06,Line-A,71.256,101.878,41.11,2.626,50.055,1.313,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0034,22.35,80.7,43,99.59,Stable,Accepted
10168,2026-04-16 21:45:00,M-01,Line-B,72.917,98.878,44.579,2.257,48.415,2.511,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0077,25.8,89.29,114,100.06,Warning,Accepted
11707,2026-05-02 22:30:00,M-06,Line-A,71.845,102.819,43.043,3.228,48.537,2.232,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0108,25.63,94.83,3,98.68,Warning,Accepted
1762,2026-01-19 08:15:00,M-03,Line-A,70.468,98.87,41.557,1.607,49.299,0.87,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0092,22.83,85.95,39,95.84,Stable,Accepted
5402,2026-02-26 06:15:00,M-05,Line-C,68.565,98.86,41.653,1.507,49.86,0.644,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0045,22.81,90.53,29,102.74,Stable,Accepted
2740,2026-01-29 12:45:00,M-03,Line-B,70.24,100.78,41.565,1.834,50.945,0.403,78.0,108.0,49.0,3.3,Shift-B,OP-030,RM-0114,23.9,79.5,32,104.67,Stable,Accepted
14468,2026-05-31 16:45:00,M-03,Line-A,74.898,104.834,42.698,3.607,46.034,4.939,78.0,108.0,49.0,3.3,Shift-C,OP-020,RM-0103,26.28,88.01,120,102.97,Critical,Rejected
2473,2026-01-26 18:00:00,M-03,Line-D,67.848,100.113,42.578,1.421,50.088,0.961,78.0,108.0,49.0,3.3,Shift-C,OP-017,RM-0084,22.9,79.17,118,98.87,Stable,Accepted
6739,2026-03-12 04:30:00,M-03,Line-C,68.028,97.823,42.24,1.753,50.121,0.875,78.0,108.0,49.0,3.3,Shift-A,OP-013,RM-0147,28.92,85.92,75,99.05,Stable,Accepted
6892,2026-03-13 18:45:00,M-03,Line-B,72.52,,41.815,1.927,49.144,1.686,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0026,26.45,85.19,67,100.5,Stable,Accepted
12200,2026-05-08 01:45:00,M-01,Line-C,71.981,101.154,42.42,2.946,50.078,2.288,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0105,28.85,87.08,48,99.15,Warning,Accepted
7944,2026-03-24 17:45:00,M-01,Line-A,71.945,98.523,40.387,2.103,50.467,0.928,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0064,21.23,83.0,16,100.38,Stable,Accepted
12911,2026-05-15 11:30:00,M-06,Line-A,71.162,103.371,44.092,2.928,46.623,2.182,78.0,108.0,49.0,3.3,Shift-B,OP-023,RM-0028,24.87,89.28,55,96.44,Warning,Accepted
9686,2026-04-11 21:15:00,M-02,Line-B,72.38,98.805,44.129,1.963,47.58,1.621,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0125,27.84,96.21,115,100.31,Warning,Accepted
4207,2026-02-13 19:30:00,M-06,Line-B,72.239,99.698,41.81,2.318,49.539,1.268,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0024,26.96,84.43,9,96.72,Stable,Accepted
6372,2026-03-08 08:45:00,M-01,Line-B,70.293,101.658,43.927,1.391,51.174,1.045,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0116,27.35,94.02,60,97.48,Stable,Accepted
10351,2026-04-18 19:30:00,M-06,Line-B,73.508,99.19,41.897,2.609,48.34,2.525,78.0,108.0,49.0,3.3,Shift-C,OP-010,RM-0048,22.02,85.54,42,95.94,Warning,Accepted
9362,2026-04-08 12:15:00,M-06,Line-D,69.974,99.066,41.312,2.32,50.203,0.728,78.0,108.0,49.0,3.3,Shift-B,OP-028,RM-0091,26.99,87.13,62,95.01,Stable,Accepted
10349,2026-04-18 19:00:00,M-05,Line-A,71.141,97.902,43.262,2.474,49.344,1.176,78.0,108.0,49.0,3.3,Shift-C,OP-025,RM-0087,23.21,88.99,77,98.12,Stable,Accepted
233,2026-01-03 10:00:00,M-01,Line-B,68.541,101.036,42.277,1.789,50.342,0.819,78.0,108.0,49.0,3.3,Shift-B,OP-005,RM-0040,25.32,83.0,13,99.46,Stable,Accepted
8259,2026-03-28 00:30:00,M-04,Line-C,70.816,101.836,40.88,1.827,47.668,0.9,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0032,22.99,91.08,31,102.56,Warning,Accepted
7562,2026-03-20 18:15:00,M-01,Line-D,69.738,99.8,43.143,2.008,50.536,1.392,78.0,108.0,49.0,3.3,Shift-C,OP-019,RM-0055,22.8,86.0,117,97.31,Stable,Accepted
9796,2026-04-13 00:45:00,M-04,Line-D,69.03,101.943,43.682,2.169,48.813,0.963,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0003,25.32,82.03,32,97.28,Stable,Accepted
6169,2026-03-06 06:00:00,M-05,Line-C,67.049,98.635,42.349,1.641,50.693,1.172,78.0,108.0,49.0,3.3,Shift-A,OP-025,RM-0135,26.75,85.78,22,101.28,Stable,Accepted
11476,2026-04-30 12:45:00,M-05,Line-A,72.943,99.957,42.029,2.925,47.429,2.18,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0020,25.61,89.96,4,96.77,Warning,Accepted
3597,2026-02-07 11:00:00,M-03,Line-A,70.228,99.205,40.575,1.706,49.113,0.782,78.0,108.0,49.0,3.3,Shift-B,OP-028,RM-0039,28.88,85.31,24,102.19,Stable,Accepted
6289,2026-03-07 12:00:00,M-02,Line-A,69.23,99.765,42.387,1.933,49.085,0.976,78.0,108.0,49.0,3.3,Shift-B,OP-011,RM-0111,27.94,89.02,94,97.25,Stable,Accepted
4633,2026-02-18 06:00:00,M-02,Line-B,70.279,99.542,41.978,1.69,49.555,0.373,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0112,23.08,84.82,120,99.62,Stable,Accepted
126,2026-01-02 07:15:00,M-04,Line-A,70.353,100.327,42.637,2.122,48.99,0.539,78.0,108.0,49.0,3.3,Shift-A,OP-011,,25.32,87.63,105,98.29,Stable,Accepted
7642,2026-03-21 14:15:00,M-05,Line-D,69.6,98.522,42.879,1.697,51.623,1.369,78.0,108.0,49.0,3.3,Shift-B,OP-007,RM-0002,21.7,89.61,76,98.71,Stable,Accepted
6230,2026-03-06 21:15:00,M-03,Line-D,69.165,97.123,41.648,2.206,51.156,0.895,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0144,27.49,82.86,103,98.47,Stable,Accepted
13543,2026-05-22 01:30:00,M-01,Line-D,73.117,101.028,43.073,3.214,48.967,3.058,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0018,21.67,82.24,26,99.38,Warning,Rework
1297,2026-01-14 12:00:00,M-02,Line-B,71.041,101.916,43.202,2.155,50.439,0.905,78.0,108.0,49.0,3.3,Shift-B,OP-012,RM-0110,26.88,91.69,32,97.55,Stable,Accepted
1977,2026-01-21 14:00:00,M-06,Line-B,69.803,100.596,41.737,2.079,47.305,1.036,78.0,108.0,49.0,3.3,Shift-B,OP-004,RM-0131,21.36,93.04,102,101.33,Warning,Accepted
14699,2026-06-03 02:30:00,M-02,Line-A,75.851,103.056,43.037,3.286,45.548,3.868,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0105,25.32,88.54,38,98.33,Critical,Rejected
14183,2026-05-28 17:30:00,M-05,Line-B,75.438,104.253,44.262,3.473,43.37,4.707,78.0,108.0,49.0,3.3,Shift-C,OP-030,RM-0007,23.39,96.63,10,96.88,Critical,Rejected
10268,2026-04-17 22:45:00,M-03,Line-C,69.938,101.234,42.153,2.535,48.867,0.989,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0055,23.73,86.88,57,94.99,Stable,Accepted
12773,2026-05-14 01:00:00,M-04,Line-A,74.956,103.133,42.419,3.153,48.182,3.608,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0011,25.74,95.13,103,104.39,Critical,Rejected
5751,2026-03-01 21:30:00,M-06,Line-C,69.286,101.143,41.567,1.864,51.489,0.619,78.0,108.0,49.0,3.3,Shift-C,OP-004,RM-0058,24.77,89.55,100,97.8,Stable,Accepted
8153,2026-03-26 22:00:00,M-03,Line-D,70.393,98.274,44.03,2.353,51.938,1.383,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0099,23.27,90.34,69,100.7,Stable,Accepted
14574,2026-06-01 19:15:00,M-05,Line-C,70.069,105.024,43.966,2.813,48.911,1.83,78.0,108.0,49.0,3.3,Shift-C,OP-022,RM-0041,27.33,90.35,33,95.87,Warning,Accepted
3087,2026-02-02 03:30:00,M-02,Line-C,74.273,101.105,40.827,2.802,46.83,3.126,78.0,108.0,49.0,3.3,Shift-A,OP-008,RM-0023,24.66,86.48,63,103.89,Warning,Rework
13940,2026-05-26 04:45:00,M-04,Line-B,76.508,99.214,45.017,3.279,44.06,4.638,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0057,22.31,98.59,60,95.57,Critical,Rejected
6883,2026-03-13 16:30:00,M-05,Line-C,68.065,100.833,41.897,1.81,49.653,0.709,78.0,108.0,49.0,3.3,Shift-C,OP-027,RM-0108,25.99,81.14,118,98.28,Stable,Accepted
13982,2026-05-26 15:15:00,M-01,Line-C,74.03,103.694,43.596,3.262,44.582,3.578,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0150,23.0,87.58,97,99.14,Critical,Rejected
7674,2026-03-21 22:15:00,M-05,Line-D,71.561,99.304,39.919,2.21,50.556,1.235,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0079,21.77,79.94,55,103.59,Stable,Accepted
3346,2026-02-04 20:15:00,M-05,Line-D,68.749,102.436,42.927,1.742,52.482,0.726,78.0,108.0,49.0,3.3,Shift-C,OP-008,RM-0070,26.91,85.99,60,99.88,Stable,Accepted
8173,2026-03-27 03:00:00,M-02,Line-C,71.899,100.049,41.136,2.438,48.53,1.205,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0143,21.89,83.66,28,102.19,Stable,Accepted
14159,2026-05-28 11:30:00,M-02,Line-C,74.326,105.9,45.585,3.357,44.649,4.879,78.0,108.0,49.0,3.3,Shift-B,OP-016,RM-0128,22.55,91.78,31,96.42,Critical,Rejected
5871,2026-03-03 03:30:00,M-05,Line-A,69.033,99.694,40.956,1.981,49.922,0.978,78.0,108.0,49.0,3.3,Shift-A,OP-012,RM-0020,24.64,91.57,41,105.47,Stable,Accepted
6507,2026-03-09 18:30:00,M-06,Line-D,69.364,101.257,42.152,1.787,49.522,0.477,78.0,108.0,49.0,3.3,Shift-C,OP-016,RM-0130,28.89,83.96,9,99.37,Stable,Accepted
2798,2026-01-30 03:15:00,M-04,Line-B,69.873,98.63,42.764,1.835,48.815,0.977,78.0,108.0,49.0,3.3,Shift-A,OP-029,RM-0017,23.63,88.47,25,98.05,Stable,Accepted
919,2026-01-10 13:30:00,M-02,Line-B,69.639,104.347,41.162,1.987,49.191,0.962,78.0,108.0,49.0,3.3,Shift-B,OP-010,RM-0056,27.44,85.53,23,104.23,Warning,Accepted
1647,2026-01-18 03:30:00,M-03,Line-A,66.804,99.911,39.221,1.475,50.04,0.974,78.0,108.0,49.0,3.3,Shift-A,OP-007,RM-0019,23.5,78.1,44,99.05,Stable,Accepted
5123,2026-02-23 08:30:00,M-04,Line-C,70.478,102.472,43.356,1.896,48.654,0.694,78.0,108.0,49.0,3.3,Shift-B,OP-019,RM-0006,21.73,86.72,6,100.14,Stable,Accepted
5127,2026-02-23 09:30:00,M-02,Line-B,69.523,100.113,42.266,1.758,50.166,0.615,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0044,22.69,88.14,79,99.9,Stable,Accepted
13171,2026-05-18 04:30:00,M-05,Line-C,73.073,102.867,43.096,3.098,47.341,2.695,78.0,108.0,49.0,3.3,Shift-A,OP-028,RM-0001,22.98,85.74,114,97.65,Warning,Accepted
13624,2026-05-22 21:45:00,M-02,Line-B,75.318,103.278,43.513,3.395,44.4,3.804,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0033,23.14,92.74,3,95.62,Critical,Rejected
4622,2026-02-18 03:15:00,M-06,Line-C,69.116,102.045,39.582,1.906,48.015,0.366,78.0,108.0,49.0,3.3,Shift-A,OP-002,RM-0061,22.82,86.65,39,103.51,Stable,Accepted
6810,2026-03-12 22:15:00,M-06,Line-B,71.649,99.593,39.576,2.192,50.573,1.202,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0147,26.25,82.85,116,99.68,Stable,Accepted
365,2026-01-04 19:00:00,M-01,Line-C,70.721,99.516,39.922,1.85,51.385,0.673,78.0,108.0,49.0,3.3,Shift-C,OP-006,RM-0011,26.58,81.87,9,101.77,Stable,Accepted
11480,2026-04-30 13:45:00,M-03,Line-C,73.601,100.816,41.071,2.845,47.38,2.298,78.0,108.0,49.0,3.3,Shift-B,OP-022,RM-0078,25.84,89.38,15,100.27,Warning,Accepted
2126,2026-01-23 03:15:00,M-02,Line-C,70.114,100.99,41.37,2.011,47.579,0.707,78.0,108.0,49.0,3.3,Shift-A,OP-001,RM-0031,22.49,87.15,40,102.95,Warning,Accepted
8151,2026-03-26 21:30:00,M-05,Line-C,70.3,98.48,40.882,2.128,49.575,0.698,78.0,108.0,49.0,3.3,Shift-C,OP-003,RM-0004,22.3,79.76,6,101.15,Stable,Accepted
12316,2026-05-09 06:45:00,M-01,Line-A,71.198,99.455,40.969,2.795,48.75,1.915,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0024,28.49,91.51,72,98.12,Warning,Accepted
12762,2026-05-13 22:15:00,M-05,Line-A,73.193,100.804,41.576,3.168,49.093,2.721,78.0,108.0,49.0,3.3,Shift-C,OP-023,RM-0135,27.18,83.36,33,99.92,Warning,Rework
8718,2026-04-01 19:15:00,M-03,Line-B,69.764,98.677,41.611,1.886,49.828,0.451,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0147,24.57,81.22,75,102.36,Stable,Accepted
13014,2026-05-16 13:15:00,M-06,Line-B,73.204,104.544,44.286,2.657,48.252,3.029,78.0,108.0,49.0,3.3,Shift-B,OP-026,RM-0140,23.37,95.07,26,95.86,Warning,Rework
56,2026-01-01 13:45:00,M-01,Line-D,66.351,100.337,42.836,1.519,50.782,0.728,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0135,26.27,83.21,8,98.44,Stable,Accepted
639,2026-01-07 15:30:00,M-05,Line-C,69.553,99.817,41.695,1.805,48.818,0.925,78.0,108.0,49.0,3.3,Shift-B,OP-014,RM-0001,28.6,82.82,38,101.63,Stable,Accepted
303,2026-01-04 03:30:00,M-01,Line-B,69.417,102.121,42.699,1.547,49.592,1.016,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0022,25.12,82.03,86,107.52,Stable,Accepted
10959,2026-04-25 03:30:00,M-04,Line-D,71.052,100.149,44.482,2.351,48.413,1.396,78.0,108.0,49.0,3.3,Shift-A,OP-022,RM-0083,21.71,85.45,104,99.49,Stable,Accepted
5812,2026-03-02 12:45:00,M-04,Line-C,68.657,97.971,40.788,2.005,49.645,0.842,78.0,108.0,49.0,3.3,Shift-B,OP-009,RM-0139,25.6,88.1,9,99.97,Stable,Accepted
1277,2026-01-14 07:00:00,M-04,Line-B,73.996,100.112,43.84,2.073,48.004,1.934,78.0,108.0,49.0,3.3,Shift-A,OP-006,RM-0017,26.49,92.31,8,95.31,Stable,Accepted
12913,2026-05-15 12:00:00,M-05,Line-B,70.018,99.05,43.328,2.516,50.423,1.159,78.0,108.0,49.0,3.3,Shift-B,OP-003,RM-0111,25.92,87.34,12,100.4,Stable,Accepted
10248,2026-04-17 17:45:00,M-04,Line-C,72.429,99.01,43.396,2.971,47.651,1.717,78.0,108.0,49.0,3.3,Shift-C,OP-009,RM-0114,24.56,81.54,19,100.24,Warning,Accepted
13569,2026-05-22 08:00:00,M-04,Line-A,73.579,102.559,44.344,3.175,46.65,3.26,78.0,108.0,49.0,3.3,Shift-B,OP-013,RM-0075,22.77,81.89,64,98.27,Warning,Rework
13338,2026-05-19 22:15:00,M-02,Line-B,73.455,103.684,45.496,3.205,44.472,3.921,78.0,108.0,49.0,3.3,Shift-C,OP-002,RM-0043,20.75,90.21,95,98.46,Critical,Rejected
4433,2026-02-16 04:00:00,M-06,Line-A,67.63,99.885,39.64,1.569,50.94,0.808,78.0,108.0,49.0,3.3,Shift-A,OP-010,RM-0059,23.98,85.3,69,98.13,Stable,Accepted
3645,2026-02-07 23:00:00,M-06,Line-A,70.128,102.587,41.741,2.109,50.943,0.407,78.0,108.0,49.0,3.3,Shift-C,OP-001,RM-0022,27.08,82.93,25,99.51,Stable,Accepted
4144,2026-02-13 03:45:00,M-03,Line-C,69.777,103.206,41.025,1.939,50.57,0.943,78.0,108.0,49.0,3.3,Shift-A,OP-024,RM-0130,26.47,89.82,55,100.13,Stable,Accepted
2879,2026-01-30 23:30:00,M-06,Line-B,68.81,100.997,41.857,1.516,51.676,1.056,78.0,108.0,49.0,3.3,Shift-C,OP-011,RM-0118,24.11,81.48,71,103.84,Stable,Accepted
12395,2026-05-10 02:30:00,M-04,Line-C,73.805,104.27,41.818,2.46,47.022,2.11,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0147,27.9,88.12,11,98.78,Warning,Accepted
6494,2026-03-09 15:15:00,M-03,Line-B,69.945,96.669,42.214,1.624,47.982,0.974,78.0,108.0,49.0,3.3,Shift-B,OP-025,RM-0047,28.35,82.92,38,101.81,Warning,Accepted
13368,2026-05-20 05:45:00,M-05,Line-A,72.284,99.884,47.178,2.818,45.062,3.458,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0049,22.06,91.47,87,101.09,Warning,Rework
10479,2026-04-20 03:30:00,M-04,Line-D,73.084,104.229,43.775,2.836,45.666,3.384,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0075,22.9,94.43,114,101.94,Warning,Rework
10454,2026-04-19 21:15:00,M-01,Line-B,71.929,99.946,44.854,2.698,47.427,2.541,78.0,108.0,49.0,3.3,Shift-C,OP-005,RM-0078,23.29,86.68,15,96.73,Warning,Accepted
5241,2026-02-24 14:00:00,M-03,Line-D,70.294,97.641,42.358,2.037,50.538,0.894,78.0,108.0,49.0,3.3,Shift-B,OP-017,RM-0060,21.83,82.74,73,101.04,Stable,Accepted
14133,2026-05-28 05:00:00,M-06,Line-C,74.283,102.247,42.625,3.024,45.974,2.783,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0011,22.15,84.13,114,98.53,Warning,Rework
